title	runtime	rating	genre	imdb_url	type	runtime_hours	pixels_cost
Kung Fu Panda 3	5700	7.1	Animation, Action, Adventure, Comedy, Family, Fantasy	http://www.imdb.com/title/tt2267968/	movie	1.5833333333333333	167194.3844851763
Candyman	5940	6.7	Horror, Thriller	http://www.imdb.com/title/tt0103919/	movie	1.65	109422.3519030449
The Outlaw Josey Wales	8100	7.8	Western	http://www.imdb.com/title/tt0075029/	movie	2.25	119830.1495547421
Il Casanova di Federico Fellini	9300	7	Biography, Drama, History, Romance	http://www.imdb.com/title/tt0074291/	movie	2.5833333333333335	66497.1552201705
The Man Who Could Cheat Death	4980	6.3	Drama, Horror, Sci-Fi	http://www.imdb.com/title/tt0053041/	movie	1.3833333333333333	96792.866053868
The Merchant of Venice	8040	7	Drama, Romance	http://www.imdb.com/title/tt0379889/	movie	2.2333333333333334	61426.2806809076
Deadpool	6480	8	Action, Adventure, Comedy, Sci-Fi	http://www.imdb.com/title/tt1431045/	movie	1.8	130899.6096672858
Voyage of the Damned	9300	6.4	Drama, War	http://www.imdb.com/title/tt0075406/	movie	2.5833333333333335	139730.4685833698
The Survivalist	6240	6.4	Drama, Sci-Fi, Thriller	http://www.imdb.com/title/tt2580382/	movie	1.7333333333333334	58479.7404246795
El mariachi	4860	6.8	Action, Crime, Thriller	http://www.imdb.com/title/tt0104815/	movie	1.35	138339.92533235
The Hateful Eight	10080	7.8	Crime, Drama, Mystery, Thriller, Western	http://www.imdb.com/title/tt3460252/	movie	2.8	71505.3694911859
Akasen chitai	5160	7.8	Drama	http://www.imdb.com/title/tt0048933/	movie	1.4333333333333333	119880.5159855769
Spectre	8880	6.8	Action, Adventure, Thriller	http://www.imdb.com/title/tt2379713/	movie	2.466666666666667	122309.1267628205
Austin Powers: International Man of Mystery	5640	7	Adventure, Comedy	http://www.imdb.com/title/tt0118655/	movie	1.5666666666666667	132398.0097856571
Day One	1500	6.8	Short, Drama, Thriller, War	http://www.imdb.com/title/tt4122886/	short	0.4166666666666667	65707.2657224286
Boyz n the Hood	6720	7.8	Crime, Drama	http://www.imdb.com/title/tt0101507/	movie	1.8666666666666667	117213.7065286276
Carol	7080	7.2	Drama, Romance	http://www.imdb.com/title/tt2402927/	movie	1.9666666666666666	63909.7259515224
Armageddon	9060	6.7	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0120591/	movie	2.5166666666666666	113476.3754935169
Emma	7200	6.6	Comedy, Drama, Romance	http://www.imdb.com/title/tt0116191/	movie	2.0	79677.0778618517
Burroughs: The Movie	5400	7	Documentary, Biography	http://www.imdb.com/title/tt3581384/	movie	1.5	195537.2176782853
Jiao you	8280	6.9	Drama	http://www.imdb.com/title/tt3119416/	movie	2.3	112722.0178786058
Spice World	5580	3.6	Comedy, Family, Music	http://www.imdb.com/title/tt0120185/	movie	1.55	121802.5592484339
The Danish Girl	7140	7.1	Biography, Drama, Romance	http://www.imdb.com/title/tt0810819/	movie	1.9833333333333334	100890.4369190705
Mandariinid	5220	8.1	Drama, War	http://www.imdb.com/title/tt2991224/	movie	1.45	93161.3518056163
Stardust Memories	5340	7.2	Comedy, Drama	http://www.imdb.com/title/tt0081554/	movie	1.4833333333333334	117392.6444347319
The Bridge at Remagen	6900	6.7	Action, Drama, War	http://www.imdb.com/title/tt0064110/	movie	1.9166666666666667	77283.7178767847
Strange Bedfellows	5880	6	Comedy, Romance	http://www.imdb.com/title/tt0058621/	movie	1.6333333333333333	93445.66926537
Creed	7980	7.6	Action, Drama, Sport	http://www.imdb.com/title/tt3076658/	movie	2.216666666666667	84662.7319247159
Milou en mai	6420	7.2	Comedy, Romance	http://www.imdb.com/title/tt0097884/	movie	1.7833333333333334	105452.6607590326
Camelot	10740	6.5	Adventure, Comedy, Drama, Fantasy, Musical, Romance	http://www.imdb.com/title/tt0061439/	movie	2.9833333333333334	81270.6399275204
Stromboli (Terra di Dio)	6420	7.2	Drama	http://www.imdb.com/title/tt0041931/	movie	1.7833333333333334	182216.3281286422
Gloria	6600	6.9	Comedy, Drama, Romance	http://www.imdb.com/title/tt2425486/	movie	1.8333333333333333	118771.328000255
The Program	5940	6.5	Biography, Drama, Sport	http://www.imdb.com/title/tt3083008/	movie	1.65	174104.9290747013
Spotlight	7740	8.1	Biography, Crime, Drama	http://www.imdb.com/title/tt1895587/	movie	2.15	149197.3542258522
Entourage	6240	6.5	Comedy, Drama	http://www.imdb.com/title/tt1674771/	movie	1.7333333333333334	195980.0197998616
Self/less	7020	6.5	Action, Mystery, Sci-Fi, Thriller	http://www.imdb.com/title/tt2140379/	movie	1.95	105936.7980632649
The Face of an Angel	6060	4.6	Crime, Drama	http://www.imdb.com/title/tt2967008/	movie	1.6833333333333333	85853.4146980623
A Little Chaos	7020	6.5	Drama, Romance	http://www.imdb.com/title/tt2639254/	movie	1.95	99679.008927921
Kings Go Forth	6540	6.5	Action, Drama, Romance, War	http://www.imdb.com/title/tt0051819/	movie	1.8166666666666667	84275.3989182692
Svegliati e uccidi	6120	6.2	Crime, Drama	http://www.imdb.com/title/tt0061049/	movie	1.7	141787.5170536495
Lawless	6960	7.2	Biography, Crime, Drama	http://www.imdb.com/title/tt1212450/	movie	1.9333333333333333	72329.3835646125
Im Labyrinth des Schweigens	7440	7.3	Drama, History	http://www.imdb.com/title/tt3825638/	movie	2.066666666666667	124453.0330902171
Room	7080	8.1	Drama, Thriller	http://www.imdb.com/title/tt3170832/	movie	1.9666666666666666	93831.0326586174
Hana-bi	6180	7.7	Crime, Drama, Romance, Thriller	http://www.imdb.com/title/tt0119250/	movie	1.7166666666666666	203577.1811562136
Paisà	7560	7.6	Drama, War	http://www.imdb.com/title/tt0038823/	movie	2.1	124475.8309986888
A Promise	5880	5.7	Drama, Romance	http://www.imdb.com/title/tt2191082/	movie	1.6333333333333333	82597.4415929123
All Good Things	6060	6.3	Crime, Drama, Mystery, Romance, Thriller	http://www.imdb.com/title/tt1175709/	movie	1.6833333333333333	92735.337804123
Outland	6540	6.6	Action, Crime, Sci-Fi, Thriller, Western	http://www.imdb.com/title/tt0082869/	movie	1.8166666666666667	120222.6496266754
The Three Burials of Melquiades Estrada	7260	7.3	Adventure, Crime, Drama, Mystery, Western	http://www.imdb.com/title/tt0419294/	movie	2.0166666666666666	247993.6758367934
Purple Rain	6660	6.5	Drama, Music, Romance	http://www.imdb.com/title/tt0087957/	movie	1.85	101413.9733200393
The Harvest	6240	6.1	Drama, Mystery, Thriller	http://www.imdb.com/title/tt2543336/	movie	1.7333333333333334	150053.3579308712
Europa '51	7080	7.4	Drama	http://www.imdb.com/title/tt0043511/	movie	1.9666666666666666	120932.4618917541
The Black Panthers: Vanguard of the Revolution	6900	7.3	Documentary, History	http://www.imdb.com/title/tt4316236/	movie	1.9166666666666667	242179.317167468
Still Alice	6060	7.5	Drama	http://www.imdb.com/title/tt3316960/	movie	1.6833333333333333	141080.4103802448
The Mists of Avalon	10980	6.8	Drama, Fantasy	http://www.imdb.com/title/tt0244353/	tvMiniSeries	3.05	100008.7411394595
3096 Tage	6660	6.5	Biography, Crime, Drama	http://www.imdb.com/title/tt1667355/	movie	1.85	118788.9509214743
Blackbeard's Ghost	6360	6.8	Comedy, Family, Fantasy	http://www.imdb.com/title/tt0062737/	movie	1.7666666666666666	96347.3163470644
Planet Terror	6300	7.1	Action, Comedy, Horror, Sci-Fi, Thriller	http://www.imdb.com/title/tt1077258/	movie	1.75	88074.0
The Good Dinosaur	5580	6.7	Animation, Adventure, Comedy, Drama, Family	http://www.imdb.com/title/tt1979388/	movie	1.55	138400.1795008377
WarGames	6840	7.1	Action, Drama, Sci-Fi, Thriller	http://www.imdb.com/title/tt0086567/	movie	1.9	101383.0290237107
Samurai Cop 2: Deadly Vengeance	5640	4.2	Action, Crime, Thriller	http://www.imdb.com/title/tt3398252/	movie	1.5666666666666667	96027.9672667176
Of Mice and Men	6900	7.5	Drama, Western	http://www.imdb.com/title/tt0105046/	movie	1.9166666666666667	58888.4923523091
The Lobster	7140	7.1	Drama, Romance, Sci-Fi, Thriller	http://www.imdb.com/title/tt3464902/	movie	1.9833333333333334	139186.5100934222
Star Wars: Episode VII - The Force Awakens	8280	7.8	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt2488496/	movie	2.3	17044.1978811553
Samba	7080	6.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt3399024/	movie	1.9666666666666666	157105.5737143065
Il capitale umano	6660	7.2	Crime, Drama	http://www.imdb.com/title/tt2465578/	movie	1.85	119840.9031796329
The Second Best Exotic Marigold Hotel	7320	6.5	Comedy, Drama, Romance	http://www.imdb.com/title/tt2555736/	movie	2.033333333333333	106228.7716218677
Irrational Man	5700	6.6	Comedy, Crime, Drama, Romance	http://www.imdb.com/title/tt3715320/	movie	1.5833333333333333	126779.1900540865
Pather Panchali	7500	8.3	Drama	http://www.imdb.com/title/tt0048473/	movie	2.0833333333333335	130918.7990894522
Mr. Holmes	6240	6.8	Drama, Mystery	http://www.imdb.com/title/tt3168230/	movie	1.7333333333333334	92661.5134670018
The Honey Pot	9000	6.8	Comedy, Crime, Mystery	http://www.imdb.com/title/tt0061780/	movie	2.5	93015.646246722
Kiseijuu	6540	6.9	Action, Drama, Horror, Sci-Fi	http://www.imdb.com/title/tt3345472/	movie	1.8166666666666667	107569.93274603
Bring It On	5880	6.1	Comedy, Romance, Sport	http://www.imdb.com/title/tt0204946/	movie	1.6333333333333333	143727.3452961101
Sommaren med Monika	5760	7.5	Drama, Romance	http://www.imdb.com/title/tt0046345/	movie	1.6	110218.1412077506
Macbeth	6780	6.6	Drama, History, War	http://www.imdb.com/title/tt2884018/	movie	1.8833333333333333	134151.9827988418
La jaula de oro	6480	7.6	Drama	http://www.imdb.com/title/tt2042583/	movie	1.8	171499.1908098412
Captain Horatio Hornblower R.N.	7020	7.3	Action, Adventure, Drama, History, War	http://www.imdb.com/title/tt0043379/	movie	1.95	143605.8281013258
Ship of Theseus	8400	8	Drama	http://www.imdb.com/title/tt1773764/	movie	2.3333333333333335	247083.1852782634
The End of the Tour	6360	7.2	Biography, Drama	http://www.imdb.com/title/tt3416744/	movie	1.7666666666666666	175146.0627649694
Tu dors Nicole	5580	6.9	Comedy, Drama	http://www.imdb.com/title/tt3483194/	movie	1.55	119217.5258741259
Haganenet	7140	6.6	Drama	http://www.imdb.com/title/tt3709678/	movie	1.9833333333333334	140214.0071705638
Straight Outta Compton	8820	7.8	Biography, Drama, History, Music	http://www.imdb.com/title/tt1398426/	movie	2.45	70873.9208952506
This Property Is Condemned	6600	7	Drama, Romance	http://www.imdb.com/title/tt0061089/	movie	1.8333333333333333	91201.0266799607
Burnt	6060	6.6	Comedy, Drama	http://www.imdb.com/title/tt2503944/	movie	1.6833333333333333	151187.6466592002
Chi-Raq	7620	5.9	Comedy, Crime, Drama, Musical	http://www.imdb.com/title/tt4594834/	movie	2.1166666666666667	92154.5570066652
Roadtrip	1200	7.7	Animation, Short, Comedy, Drama	http://www.imdb.com/title/tt4078510/	short	0.3333333333333333	139290.9796547202
The Abominable Bride	5340	8	Crime, Drama, Mystery, Thriller	http://www.imdb.com/title/tt3845232/	tvEpisode	1.4833333333333334	53098.4275367861
Downhill Racer	6060	6.3	Drama, Sport	http://www.imdb.com/title/tt0064253/	movie	1.6833333333333333	235686.7025768502
The Diary of a Teenage Girl	6120	6.8	Comedy, Drama, Romance	http://www.imdb.com/title/tt3172532/	movie	1.7	82576.700533581
Ostre sledované vlaky	5520	7.6	Comedy, Drama, Romance, War	http://www.imdb.com/title/tt0060802/	movie	1.5333333333333334	115765.0157379079
Anacleto: Agente secreto	5580	6.1	Action, Comedy, Thriller	http://www.imdb.com/title/tt3510480/	movie	1.55	181144.6569675117
National Lampoon's Vacation	5880	7.3	Adventure, Comedy	http://www.imdb.com/title/tt0085995/	movie	1.6333333333333333	165713.426914882
The Little Girl Who Lives Down the Lane	5460	7	Drama, Horror, Mystery, Thriller	http://www.imdb.com/title/tt0074806/	movie	1.5166666666666666	90695.9806772654
The Quiet Earth	5460	6.7	Drama, Mystery, Sci-Fi	http://www.imdb.com/title/tt0089869/	movie	1.5166666666666666	198696.6978975451
Southpaw	7440	7.3	Action, Crime, Drama, Sport	http://www.imdb.com/title/tt1798684/	movie	2.066666666666667	80260.0466346154
Halt auf freier Strecke	6600	7.6	Drama	http://www.imdb.com/title/tt1780856/	movie	1.8333333333333333	165165.2717101909
Sudden Death	6660	5.8	Action, Crime, Thriller	http://www.imdb.com/title/tt0114576/	movie	1.85	77510.9349695877
Against All Flags	5040	6.5	Action, Adventure, Drama, Romance	http://www.imdb.com/title/tt0044333/	movie	1.4	123466.892739292
Du levande	5700	7.4	Comedy, Drama, Music	http://www.imdb.com/title/tt0445336/	movie	1.5833333333333333	190869.324124053
The Desert Fox: The Story of Rommel	5280	6.9	Biography, Drama, War	http://www.imdb.com/title/tt0043461/	movie	1.4666666666666666	94719.2193473194
Jabberwocky	6300	6.2	Adventure, Comedy, Fantasy	http://www.imdb.com/title/tt0076221/	movie	1.75	99353.7322625291
Hook	8520	6.8	Adventure, Comedy, Family, Fantasy	http://www.imdb.com/title/tt0102057/	movie	2.3666666666666667	107220.1219159747
The Venetian Affair	5340	5.4	Action, Thriller	http://www.imdb.com/title/tt0062432/	movie	1.4833333333333334	101558.7902070586
The Gunman	6900	5.8	Action, Adventure, Crime, Thriller	http://www.imdb.com/title/tt2515034/	movie	1.9166666666666667	111882.8626730041
Ascenseur pour l'échafaud	5460	7.9	Crime, Drama, Thriller	http://www.imdb.com/title/tt0051378/	movie	1.5166666666666666	98097.4705756483
Hotel Transylvania 2	5340	6.6	Animation, Adventure, Comedy, Family, Fantasy, Horror	http://www.imdb.com/title/tt2510894/	movie	1.4833333333333334	114870.5466291521
Je t'aime moi non plus	5340	6	Drama	http://www.imdb.com/title/tt0073196/	movie	1.4833333333333334	129199.085166266
A Most Wanted Man	7320	6.8	Crime, Drama, Thriller	http://www.imdb.com/title/tt1972571/	movie	2.033333333333333	138887.6308575539
Don't Be Afraid of the Dark	5940	5.5	Fantasy, Horror, Thriller	http://www.imdb.com/title/tt1270761/	movie	1.65	46374.853352637
A Room with a View	7020	7.2	Drama, Romance	http://www.imdb.com/title/tt0091867/	movie	1.95	106295.6243425845
Edward Scissorhands	6300	7.9	Drama, Fantasy, Romance	http://www.imdb.com/title/tt0099487/	movie	1.75	247083.1852782634
Sommarlek	5760	7.5	Drama, Romance	http://www.imdb.com/title/tt0044060/	movie	1.6	118190.1881920163
Paper World	120	7	Animation, Short	http://www.imdb.com/title/tt3980004/	short	0.03333333333333333	296608.1273355551
Kingsman: The Secret Service	7740	7.7	Action, Adventure, Comedy, Thriller	http://www.imdb.com/title/tt2802144/	movie	2.15	116278.9604712995
Flash Gordon	6660	6.5	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt0080745/	movie	1.85	143028.6735440341
Ukikusa	7140	7.9	Drama	http://www.imdb.com/title/tt0053390/	movie	1.9833333333333334	126184.3142646416
99 Homes	6720	7.1	Crime, Drama	http://www.imdb.com/title/tt2891174/	movie	1.8666666666666667	238666.7992260343
Planes, Trains & Automobiles	5580	7.6	Comedy, Drama	http://www.imdb.com/title/tt0093748/	movie	1.55	119496.8157834353
A Child Is Waiting	6120	7.2	Drama	http://www.imdb.com/title/tt0056930/	movie	1.7	160376.6330747378
Experimenter	5880	6.6	Biography, Drama, History	http://www.imdb.com/title/tt3726704/	movie	1.6333333333333333	109793.1908781323
Fantastic Voyage	6000	6.8	Adventure, Family, Sci-Fi	http://www.imdb.com/title/tt0060397/	movie	1.6666666666666667	119755.840147873
Prozac Nation	5700	6.2	Biography, Drama, Romance	http://www.imdb.com/title/tt0236640/	movie	1.5833333333333333	103446.5426373106
Die Angst des Tormanns beim Elfmeter	6060	6.6	Drama, Sport	http://www.imdb.com/title/tt0066773/	movie	1.6833333333333333	105358.8804432547
Everest	7260	7.1	Action, Adventure, Biography, Drama, Thriller	http://www.imdb.com/title/tt2719848/	movie	2.0166666666666666	146150.3075848631
Devil Makes Work	480	6.1	Short, Horror	http://www.imdb.com/title/tt3447618/	short	0.13333333333333333	51352.0069893648
Nosferatu, eine Symphonie des Grauens	5640	7.9	Fantasy, Horror	http://www.imdb.com/title/tt0013442/	movie	1.5666666666666667	81536.012622924
Leviafan	8400	7.6	Crime, Drama	http://www.imdb.com/title/tt2802154/	movie	2.3333333333333335	114351.1360367497
Kaidan	10980	7.9	Drama, Fantasy, Horror	http://www.imdb.com/title/tt0058279/	movie	3.05	132111.7635362034
Knight of Cups	7080	5.6	Drama, Fantasy, Romance	http://www.imdb.com/title/tt2101383/	movie	1.9666666666666666	204360.4554632867
Sicario	7260	7.6	Action, Crime, Drama, Mystery, Thriller	http://www.imdb.com/title/tt3397884/	movie	2.0166666666666666	96970.25553522
Turkey Shoot	5580	5.9	Action, Drama, Horror, Sci-Fi, Thriller	http://www.imdb.com/title/tt0082338/	movie	1.55	195185.2384961393
Gray Lady Down	6660	6.2	Adventure, Drama, History, Thriller	http://www.imdb.com/title/tt0077629/	movie	1.85	104530.3066524621
A Bright Shining Lie	7080	6.4	Drama, War	http://www.imdb.com/title/tt0126220/	tvMovie	1.9666666666666666	176794.4709007139
The Martian	8640	8	Adventure, Drama, Sci-Fi	http://www.imdb.com/title/tt3659388/	movie	2.4	102443.9303057619
Una giornata particolare	6360	8.1	Drama	http://www.imdb.com/title/tt0076085/	movie	1.7666666666666666	151309.8394695148
Le labyrinthe	540	6.6	Animation, Short	http://www.imdb.com/title/tt3335584/	short	0.15	323061.6523737983
Aparajito	6600	8.3	Drama	http://www.imdb.com/title/tt0048956/	movie	1.8333333333333333	158651.8174970862
Jean de Florette	7200	8.1	Comedy, Drama	http://www.imdb.com/title/tt0091288/	movie	2.0	137930.9682018502
Przypadek	6840	7.7	Drama, Romance	http://www.imdb.com/title/tt0084549/	movie	1.9	103144.3341883377
Der Todesking	4800	6.4	Drama, Horror	http://www.imdb.com/title/tt0098486/	movie	1.3333333333333333	141038.7237489073
Güeros	6360	7.5	Comedy, Drama	http://www.imdb.com/title/tt3499048/	movie	1.7666666666666666	152287.6771233974
The Man from U.N.C.L.E.	6960	7.2	Action, Adventure, Comedy	http://www.imdb.com/title/tt1638355/	movie	1.9333333333333333	108346.8574127695
Heartbreakers	7380	6.2	Comedy, Crime, Romance	http://www.imdb.com/title/tt0125022/	movie	2.05	90723.2663425117
The Harder They Come	6180	6.9	Crime, Drama, Music	http://www.imdb.com/title/tt0070155/	movie	1.7166666666666666	141678.6354476253
The Enemy Below	5880	7.4	Action, Adventure, Drama, Thriller, War	http://www.imdb.com/title/tt0050356/	movie	1.6333333333333333	106347.5570940778
Youth	7440	7.3	Comedy, Drama, Music, Romance	http://www.imdb.com/title/tt3312830/	movie	2.066666666666667	178134.3010252768
Tabu: A Story of the South Seas	5160	7.4	Adventure, Drama, Romance	http://www.imdb.com/title/tt0022458/	movie	1.4333333333333333	232267.0944638695
Horí, má panenko	4380	7.4	Comedy, Drama	http://www.imdb.com/title/tt0061781/	movie	1.2166666666666666	103143.414690778
Me and Earl and the Dying Girl	6300	7.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt2582496/	movie	1.75	130723.999599359
Innerspace	7200	6.8	Action, Adventure, Comedy, Sci-Fi, Thriller	http://www.imdb.com/title/tt0093260/	movie	2.0	127988.0833087485
Viaggio in Italia	5100	7.3	Drama, Romance	http://www.imdb.com/title/tt0046511/	movie	1.4166666666666667	189836.053962704
Hunger	5760	7.5	Biography, Crime, Drama, Thriller	http://www.imdb.com/title/tt0986233/	movie	1.6	129503.1641599286
Escobar: Paradise Lost	7200	6.5	Crime, Drama, History, Romance, Thriller	http://www.imdb.com/title/tt2515030/	movie	2.0	110496.954572771
Tangerine	5280	7.1	Comedy, Crime, Drama	http://www.imdb.com/title/tt3824458/	movie	1.4666666666666666	160274.4931107954
101 Dalmatians	6180	5.7	Adventure, Comedy, Crime, Family	http://www.imdb.com/title/tt0115433/	movie	1.7166666666666666	116610.5063465181
A Christmas Carol	4140	7.5	Drama, Family, Fantasy	http://www.imdb.com/title/tt0029992/	movie	1.15	82038.3548004079
Im Keller	4860	6.7	Documentary	http://www.imdb.com/title/tt3962828/	movie	1.35	124000.1601580711
Vamos a matar, compañeros	6900	7.3	Action, Comedy, Western	http://www.imdb.com/title/tt0066612/	movie	1.9166666666666667	116791.7077023237
Rafa	1500	6.3	Short, Drama	http://www.imdb.com/title/tt1999243/	short	0.4166666666666667	76554.8103811553
Meru	5400	7.7	Documentary, Sport	http://www.imdb.com/title/tt2545428/	movie	1.5	205440.8042604531
Återträffen	5400	6.8	Drama	http://www.imdb.com/title/tt2402091/	movie	1.5	149016.5992160184
E Agora? Lembra-me	9840	7.3	Documentary, Biography, History	http://www.imdb.com/title/tt3102356/	movie	2.7333333333333334	178007.2315350015
Tomorrowland	7800	6.4	Action, Adventure, Family, Fantasy, Mystery, Sci-Fi	http://www.imdb.com/title/tt1964418/	movie	2.1666666666666665	143307.5809668196
L'homme qu'on aimait trop	6960	6.1	Crime, Drama	http://www.imdb.com/title/tt2929890/	movie	1.9333333333333333	159647.3547102637
Ich seh, Ich seh	5940	6.7	Horror, Mystery, Thriller	http://www.imdb.com/title/tt3086442/	movie	1.65	143037.7902862762
The Knick	3480	8.5	Drama, History	http://www.imdb.com/title/tt2937900/	tvSeries	0.9666666666666667	77633.2719223485
The Broken Circle Breakdown	6660	7.7	Drama, Music, Romance	http://www.imdb.com/title/tt2024519/	movie	1.85	122735.0884269376
War-Gods of the Deep	5040	5.3	Adventure, Fantasy, Horror, Sci-Fi	http://www.imdb.com/title/tt0059895/	movie	1.4	58294.4145906177
La nuit américaine	6960	8	Comedy, Drama, Romance	http://www.imdb.com/title/tt0070460/	movie	1.9333333333333333	148505.660699847
El Ardor	6060	5.1	Drama, Western	http://www.imdb.com/title/tt1384925/	movie	1.6833333333333333	103611.8051291157
Mad Max: Fury Road	7200	8.1	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt1392190/	movie	2.0	185583.9696805798
In-gan-jung-dok	7920	6.2	Drama	http://www.imdb.com/title/tt3303730/	movie	2.2	107895.5913971445
Jurassic World	7440	6.9	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt0369610/	movie	2.066666666666667	137296.3613108246
Esio Trot	5280	6.9	Comedy, Family, Romance	http://www.imdb.com/title/tt3205394/	tvMovie	1.4666666666666666	140723.0080610795
La French	8100	7.1	Action, Crime, Thriller	http://www.imdb.com/title/tt2935564/	movie	2.25	125745.3644968313
Baise-moi	4620	4.4	Crime, Drama, Thriller	http://www.imdb.com/title/tt0249380/	movie	1.2833333333333334	99074.7446186626
Dope	6180	7.2	Adventure, Comedy, Crime, Drama	http://www.imdb.com/title/tt3850214/	movie	1.7166666666666666	129511.3161003059
Chelovek s kino-apparatom	4080	8.4	Documentary, Music	http://www.imdb.com/title/tt0019760/	movie	1.1333333333333333	169148.3112033799
Overfart	360	8.8	Short	http://www.imdb.com/title/tt0307301/	video	0.1	315083.5580710957
My Own Private Idaho	6240	7	Drama	http://www.imdb.com/title/tt0102494/	movie	1.7333333333333334	145411.8667458844
Robot Overlords	5400	4.6	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt2145829/	movie	1.5	129044.7220689467
La petite voleuse	6540	6.9	Comedy, Drama	http://www.imdb.com/title/tt0098087/	movie	1.8166666666666667	162959.8755845717
Darbareye Elly	7140	7.9	Drama, Mystery	http://www.imdb.com/title/tt1360860/	movie	1.9833333333333334	185956.0096254006
Terminator Genisys	7560	6.3	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt1340138/	movie	2.1	78040.8993088942
Ghost	7620	7.1	Drama, Fantasy, Romance, Thriller	http://www.imdb.com/title/tt0099653/	movie	2.1166666666666667	87432.9772909382
Cerro Negro	1320	5.9	Short, Drama	http://www.imdb.com/title/tt2402238/	short	0.36666666666666664	125645.844559477
O Som ao Redor	7860	7.1	Drama, Thriller	http://www.imdb.com/title/tt2190367/	movie	2.183333333333333	153721.2425890515
The Hunger	5820	6.6	Drama, Horror	http://www.imdb.com/title/tt0085701/	movie	1.6166666666666667	99342.6816952579
Avengers: Age of Ultron	8460	7.3	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt2395427/	movie	2.35	109519.828316215
Boeing, Boeing	6120	6.4	Comedy	http://www.imdb.com/title/tt0058981/	movie	1.7	162845.5702851836
Inside Out	5700	8.2	Animation, Adventure, Comedy, Drama, Family, Fantasy	http://www.imdb.com/title/tt2096673/	movie	1.5833333333333333	266493.1444702433
The Intruder	5040	7.6	Drama	http://www.imdb.com/title/tt0055019/	movie	1.4	168700.3710846445
Fading Gigolo	5400	6.2	Comedy, Romance	http://www.imdb.com/title/tt2258345/	movie	1.5	75769.4313720134
Blackhat	7980	5.4	Action, Crime, Thriller	http://www.imdb.com/title/tt2717822/	movie	2.216666666666667	92286.5662387092
Bande de filles	6780	7	Drama	http://www.imdb.com/title/tt3655522/	movie	1.8833333333333333	130321.628592111
Hombre	6660	7.4	Western	http://www.imdb.com/title/tt0061770/	movie	1.85	108729.207117752
If....	6660	7.4	Crime, Drama	http://www.imdb.com/title/tt0063850/	movie	1.85	115824.0475779429
American Sniper	7980	7.3	Action, Biography, Drama, War	http://www.imdb.com/title/tt2179136/	movie	2.216666666666667	151321.347199155
Cool as Ice	5460	2.9	Comedy, Drama, Music, Romance	http://www.imdb.com/title/tt0101615/	movie	1.5166666666666666	110198.8802156177
Missing	7320	7.7	Biography, Drama, History, Mystery, Thriller	http://www.imdb.com/title/tt0084335/	movie	2.033333333333333	103667.2836756993
Loin des hommes	6060	7.2	Drama, War	http://www.imdb.com/title/tt2936180/	movie	1.6833333333333333	129535.8080364947
Styria	5940	5.6	Fantasy, Horror, Mystery, Thriller	http://www.imdb.com/title/tt1764614/	movie	1.65	73737.2695840618
The Robe	8100	6.7	Drama	http://www.imdb.com/title/tt0046247/	movie	2.25	136720.835927484
Pretty Poison	5340	7	Comedy, Crime, Romance, Thriller	http://www.imdb.com/title/tt0063456/	movie	1.4833333333333334	123413.3337412587
Z	7620	8.2	Crime, Drama, Thriller	http://www.imdb.com/title/tt0065234/	movie	2.1166666666666667	158355.4947916667
Kitsutsuki to ame	7740	7	Comedy, Drama	http://www.imdb.com/title/tt1867566/	movie	2.15	116781.9000801282
Astérix & Obélix: Au service de sa Majesté	6600	5.3	Adventure, Comedy, Family	http://www.imdb.com/title/tt1597522/	movie	1.8333333333333333	166503.5120638476
Harper	7260	6.8	Crime, Drama, Mystery, Thriller	http://www.imdb.com/title/tt0060490/	movie	2.0166666666666666	97671.5212285111
Cinderella	6300	6.9	Adventure, Drama, Family, Fantasy, Romance	http://www.imdb.com/title/tt1661199/	movie	1.75	85698.5417741113
Trudno byt bogom	10620	6.6	Drama, Sci-Fi	http://www.imdb.com/title/tt2328813/	movie	2.95	197885.8914026078
The Border	6480	6.4	Crime, Drama	http://www.imdb.com/title/tt0083678/	movie	1.8	120446.6495647581
The Lost World	5820	5.5	Adventure, Fantasy, Sci-Fi	http://www.imdb.com/title/tt0054038/	movie	1.6166666666666667	87019.3117433348
In Time	6540	6.7	Action, Sci-Fi, Thriller	http://www.imdb.com/title/tt1637688/	movie	1.8166666666666667	121205.1796793051
The Wackiest Ship in the Army	5940	6.3	Comedy, Drama, War	http://www.imdb.com/title/tt0054453/	movie	1.65	145539.108470826
Equilibrium	6420	7.3	Action, Drama, Sci-Fi, Thriller	http://www.imdb.com/title/tt0238380/	movie	1.7833333333333334	110949.0936225233
Le grand amour	5220	7.5	Comedy, Romance	http://www.imdb.com/title/tt0064390/	movie	1.45	145031.9433885125
